,11_SUR,18_DCM,18_SUR,22_SUR,23_DCM,25_DCM,25_SUR,30_DCM,31_SUR,32_DCM,32_SUR,33_SUR,34_DCM,34_SUR,36_DCM,36_SUR,37_OMZ,38_DCM,38_OMZ,38_SUR,39_DCM,39_OMZ,39_SUR,41_DCM,41_SUR,42_DCM,42_SUR,45_SUR,46_SUR,48_SUR,52_DCM,52_SUR,56_MES,56_SUR,58_DCM,62_SUR,64_DCM,64_MES,64_SUR,65_DCM,65_SUR,66_DCM,66_SUR,67_SUR,68_DCM,68_MES,68_SUR,70_MES,70_SUR,72_DCM,72_MES,72_SUR,76_DCM,76_MES,76_SUR,78_DCM,78_MES,78_SUR,82_DCM,82_SUR,84_SUR,85_DCM,85_MES,85_SUR,100_DCM,100_dDCM,100_SUR,102_DCM,102_MES,102_SUR,109_DCM,109_SUR,111_DCM,111_MES,111_SUR,122_DCM,122_MES,122_SUR,123_MIX,123_SUR,124_MIX,124_SUR,125_MIX,125_SUR,MSP114,137_DCM,137_MES,137_SUR,138_DCM,138_MES,138_SUR
VC_0624,0,0,0,0,0,0,0,0,0.184686278,0,0.577219114,1.133772341,5.362320983,0.33830779,0,0,0,1.402694645,0,0,0,0,0,0,0,2.622936928,0,1.725939539,2.389158659,0.262471747,0,0.229424338,0,0.780008046,0.887995547,0.983885279,0,0,0,0.385766606,0.65597936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499704085,0,0.333083788,0,0,0,0,0,0,0,0,0,0.260643611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612599118,0,0.758767491,0,0,0
VC_0626,0,4.17261145,4.88995392,0.956283152,2.234767443,0.507183971,5.230065937,0.177203897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541892532,6.486495458,9.342750305,1.346326851,0,4.545408628,0,0,0,0,0,0,0,0,0,0,0,0,11.51877805,1.497350619,3.051205664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0629,0,0,0,0,0,0,0,0,0.522317872,1.192504217,1.907051879,0,6.791062665,0.185638008,0,0,0,0,0,0,0.404936067,0,0.422698528,0.323402962,0,0.264233469,0,0,0,0,0.474058306,0,0,0.634302912,0,0.305735719,12.50572482,0,1.773576732,1.605944662,1.61448872,0.237743573,0.238825163,0,1.643642682,0,0.436757584,0,0,6.927427345,0.775098779,0.318567897,1.498965135,0,0.219387602,8.028271432,0,1.3137866,0,0,0,0,0,0,0,1.909699164,0,0,0,0,0,0,0.187857849,1.366879216,0,0,0,0,3.600640117,0,0,0,11.99167639,0,0,0,0,0,1.059841881,0,0
VC_0631,0,0,0,0,0,0,0,0,0.227108858,0.74524541,0,0.25152456,3.063493803,13.33812345,0,0,0,0,0,0,1.338997704,0,1.090180519,1.451550353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545396282,0,0,9.907587218,0,1.340041475,0,10.47839754,0,0,0,0,0,0,0,0
VC_0632,0,0,0,0,0.894051675,0.84672336,0,0.301303542,0,0.36112978,0.172172646,0,3.534449239,0,0,0,0,0,0,0,0,0,0,0.234218556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779455136,0,0,0,0,0,0,0,0.480108943,0,0,0,2.034633024,0.324825225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218532234,0,0,0,0,0,0,0,0.785043983,0,0,0.565816205,0,1.817580068,0,0,0,0,0,0,1.158442702,0,0,2.523221966,0,0
VC_0633,0,0,0,0,0,0.384411433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17150494,0,0,0,0,4.406519483,0,0.256571703,0.357659101,0,0,0,0,2.40934112,0,0.679310835,0,0,6.154941217,0,0.743483424,0,0,0.212912196,0.796682166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317297529,0,0,0.610744038,0,2.861714597,0,0,0,2.493197183,0,0,0,0,0,0,0,0
VC_0636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708894379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744564426,0,0.175436228,0,0,0.927755174,0,0.882407653,0.88861177,2.938119154,3.392706549,100.152646,0.424539966,1.213433019,0,0,0,0.277863317,0,0,0.342950405,0.250627071,0,0,0.306293253,0.469629574,0,0,0,0,0,0,0,0,0,0,0.23947403,0,0
VC_0637,0,0,0,0,0,0,0,0,0.231801069,0,4.37992803,3.84135703,0.408595314,2.616046921,16.56321103,2.078251958,0.399082479,7.366960218,0,6.413915364,8.159773397,0,4.318426347,0.758309904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208871152,0,0,3.844431479,0,0.886547962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624768908,0,0,0,0,0,10.90256298,1.454614409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0642,0,0,0,0,0,0,0,0,1.367999202,7.191223114,0,1.798847113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0644,0,0.329526355,0,0,3.301395546,1.237727008,0.173389485,0.729685637,0,0,0.287454838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496239771,0,0.274133268,0.374882019,0.697591176,0,0,0,3.711345758,0,1.983422338,0,0.376357466,0.36182264,8.223399971,24.12972566,0,0,0,0,0,0,0,0,0,0,0,0,3.079043308,0,0,0,0,0,0,0,3.200050604,0,0,2.691551399,0,0,20.17532639,0,0.95324578,0,41.11239169,0,0,0,0,0,0,0,0
VC_0646,0,0,0,0,0,0,0,0,0,0,0,0,0.334660647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697904474,0,0,0.566465254,0,0,0.194396156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266685561,0,0,0,0.297540988,0,0,0,0,0,0,0,0
VC_0648,0,0,0,0,0,0,0,3.518058779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33592189,0,0,0,0.29247924,0.141519045,0.875973329,0,0,0,0.362294214,0,0,2.944913879,0
VC_0649,0,0,0,0,0,0.215284623,0.430984731,0,0,91.80795209,0,0,0.530593248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.573178427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333900004,0,0,0,0,0.198017612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224455331,0,0,0,0.211802399,0,0,0,0,0,0,0,0,0,0,0,0.529620177,0.504379314,0.351002884,0,0,0,3.147172062,1.655648318,0.305968176,0,0.423742423,0,0.268751776,0.89088399,9.177132128,3.666857907,2.398961401,5.281604147,4.042992499,7.909412523,0,0,0,0,0,0,0
VC_0652,0,0,0,2.06676738,1.446203426,0.774237116,0.888270175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107910483,0,3.999969093,7.833086512,1.607431662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.052812454,1.229832637,2.293292479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333283689,0,0,0,0,0,0,0,0,0,0,0,0,0.979349064,0,0,0,0,0,0,0,5.006247161,22.80046884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0657,0,0,0,0,0,0,0,0,0.125216268,0,0.310781456,0.359237799,0.733874747,0.677303408,0,0,0,0,0,0,0,0,0,0.062153675,0,2.105235955,0,0,4.725732821,0,2.473182892,0,0,0,0,0,0.231827174,0,0,0,0,0,0,0,0,0,0,0,0,0.266142034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523065186,0,0.164430404,0,0.368489835,0,0,0,0,0,0,0,0
VC_0658,0,0,0,2.094183053,0,0,0,0,0,0,0,0,5.135671289,0,0,0,0,0,0,0,0,0,0,0.913220511,0,0.415583148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362816306,0,3.754783319,0,3.376919852,2.494588651,0,2.80282213,0.556232472,0.490723444,0.265765947,0.494299645,0,0,0.275145372,0,3.021053024,0,0.716501455,0.521176145,0.66943311,0,0,0,0.252190226,0.315245433,0,0,0,0,0,0,0,0.232926957,0,0.163013043,0,0,0,0,0.568780494,0,0,0,0,0,0,0,0,0,0,0,0.897098278,0.993491286,2.601109889,0.267259156,0.36931343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571679551,0,0,2.697363836
VC_0660,0,0,0,0.798413982,3.965614523,0.955737754,0.424552732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464149188,0,0,0,0,0,0,0.670516721,0.483019223,0.334960215,0,0.496716703,0,0,0,0,0,0,0,0.42509771,0.530569956,0,0.538487005,0,0,0,0,0,1.662589683,1.801365719,0.178781591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03317344,7.54995741,15.01054616,8.261998993,2.749235452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0661,0,0,0,0,5.000442836,0.319634098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182158544,0,10.00211258,3.956022289,5.001776301,0,1.224074986,1.387601716,0.988535302,0.249761035,0,0,0.47564365,0.689288003,0,0,0,0,0,0,0,0,0.678052178,1.180559496,1.292103338,0,0,0,1.533653416,0,0,0,0,0,0,0,0,5.209091762,0,1.60741791,0,0,0,0,0,3.908506456,0,3.267560109,4.447455446,0,0,1.22192906,0.861129431,2.376088283,0.621524317,0,0,0,0,0,0,0.759363486,0,0
VC_0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361234454,0.339226804,0.441423851,0.290371875,1.975198019,0,0.458975317,0.22066669,0.281764194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.281629106,0,0.897539369,0,0,0,0,0,3.048611728,0,0.890807546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0668,0,0.427517161,0,3.803656248,2.071996291,0.712660332,0.270250286,0.469034407,0,0,0,0,2.397006355,0,0,0,0,0.644395095,0,0.33603423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190820981,0,0.619206529,24.19729698,0,3.420598358,0,1.180738371,0,0,0,0,0,0,0.923787813,0,0,0,0,0,0,0,0,2.992484367,0,0.475649074,1.517497214,0,0,0,0,0.673452188,0,0.173083523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.656736292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.716424656,0,1.866473478,0,0,0,0,0,0,0,0,0,0,0,5.80991001,0,0,3.432209607,0,4.886373494,0,26.54140746,0,0,0,0,0,0,0,0
VC_0670,0,0,0,0,0,0,0,0,0,0,0,0,4.692044018,0,0,0,0,0,0,0,0,0,0,0.250109232,0,0.158435072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315077644,2.143279012,0.573249495,0,5.818401272,0,0,0,0.052533314,0,0,0.051639655,0.224471714,0,0,0.30214934,0,0,0,0,0,0,0,2.269899966,0,0,0,0,0,0,0,0,0,0,0.967075861,0,0,0,0,0.615518231,0.301272862,0.418182562,0.597229131,0,0,0,0,0,0,0
VC_0671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244377199,0.439137481,2.070998406,0.530119133,0.645257096,0.665231602,0,0.30646601,8.676321928,0,0,0,0,0.240270226,0.237846823,0.308161996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.718292897,1.034491889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.110398421,0.193774092,0,0,0,0,0,0,0
VC_0675,0,0,0,0,0,0,0,0,1.557030276,0,0,0,0,0,0,0,0,0,0,0,1.824717207,0,1.830724538,0,3.81952953,4.343643252,6.210208348,8.816716116,4.139674403,24.55514029,3.398004941,7.02316256,0,6.771280312,7.577403662,10.7349898,4.331956212,0,3.572109355,4.232756273,5.796125334,0,0,0,0,0,0,0,1.30730224,0,2.547858143,4.191095353,1.827121833,0,2.198285546,2.970844472,0,3.42766811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.299999122,0,0,0,1.621652072,0,0.479748907,1.272982683,0,1.545010996,0.225817737,1.453395858,0,0,0,0,1.925293577,2.956350512,0,26.4168411
VC_0676,0,0,0,1.214387511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365044499,0.513569287,0,1.357182403,1.05573013,0,0,0,0.077636935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.221537439,0.309417148,8.086828506,0.219748438,3.147268515,1.722365642,5.138039946,0,3.979830694,0,1.557077162,0.309075906,0,0,0.21794038,0
VC_0678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949154742,0.296238108,0,0,0,0.648969411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.377462812,4.358309193,3.4146653,9.2822253,0,21.03060471,2.722339904,0,0,2.293179346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18235637,0,0,0,0,0,0,0,4.065382264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07681166,0,0,0,0,0,0,0,0
VC_0680,0,0,0,0,0,0,0,0,0,0,1.389714105,6.0894265,0.923163798,2.857880631,0,0,0,0.979088109,0,0.766174129,0.446808131,0,0.837692304,2.926559422,0,0,0,0,0,0,0,0,0,0.54053229,1.883862746,1.359199346,0,0,0,0.540709571,0.973247885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71720337,0,0,0,1.494156067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853795851,0,0,0,0,0
VC_0681,0,0,0,0.440158208,0.072222831,0.090821287,0.078095644,0,0.305314813,0,1.102334392,0,0,0,3.111648106,1.862099221,0,0,0,0.957448984,0,0,0,0.220940273,0,0.11577145,0,0,0,0,0,0,0,0,0,0,0.16410106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.797317871,0,0,1.073202996,0,3.531452004,0,0.79700665,0,0,0,0,0,0,0,0
VC_0682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206061334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192928617,0.201898459,0,0,0,0,0,0,0,0,1.273947918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78385635,0.933403331,0,0.892829236,0,0,0,0,8.565272437,0,0,1.342636999,0,0,5.493943446,0,1.60810415,0,3.478697385,0,0,1.558901676,0,0,3.430336735,0,0
VC_0684,0,0,0,0,0,0,0,0,0,0,0,0.564513274,0,0,0,0,0,0.276911856,0,0.126358465,2.101990626,0,2.47494166,1.247961239,0,0.119229967,0,0,0.938451094,0,0,0,0,1.240880161,3.593707253,5.504517596,0,0,0,5.155888416,6.955803419,0,0.110024809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.457649421,0.131808853,0.362411573,0,0.143225924,0,0,0,0,1.060158723,0,0,16.25944848,1.161668731,2.480004237,0,3.964018994,0,0,0,0,0,0,0
VC_0685,0,0.863832904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58802972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350393886,0,0.202580373,0,0,0,0,0,0,0,0,0,0,0,0.588755735,0,0,4.42176642,0.47678182,1.07708875,0.323997591,2.119498442,5.229868045,0,3.671928485,0.641763858,0,0,0,0,0.247716536,0,0.39196568,0,0,0.592243337,0,0,0,0,0
VC_0686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236555244,0,0,0,0,0.582588035,0.268806109,1.335397352,1.038927119,0.65216299,0,1.065238078,0.432016544,0.315087826,1.015284769,1.320158621,0.456729083,0,0,16.57099062,0,0,0,0,0.189043137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352699895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271392622,0.207012329,0,0,0,0,0,0,0
VC_0687,0,0,0,2.841082656,1.495033512,0,0.78786178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150613141,1.573732186,0.623343624,0.26680828,0,0.170052589,0.950002873,0.377890404,0,0,7.757519717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0688,0,0,0,0,0,0,0,0.668711487,0.196926995,0,4.700166091,0.873999695,3.753035767,0.978839341,0.787400925,0,0,0.223828915,0,0,0,0,0,0.344877634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.899930636,0,0.541089772,0,0,6.538318171,0.490924629,0,0.290585158,0,0,0.600406658,0,0.324583074,0,0,0,3.792300253,0.919411448,0.51946504,0,0,0,0,0,0,0,0,0,0,0,17.17175129,0,0.252194459,5.842891509,0.220361295,6.975868938,0.270839952,6.209532189,0,0,0.326003755,0,0,0,0,0
VC_0689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.921586488,0.713057127,0,0,6.781062385,0,0.635748552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209958553,0,0,0,20.39474785,0,0,0,0.32707511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700093214,0,0,0,0,0,0,0,9.544295206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0694,0,0,0,0,0,0,0,0,0,0,0,1.130676886,0,0.240983025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.076484963,5.569392794,8.156559626,0,0,0,0.772127101,1.183239807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932902745,0,0.111516159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0695,0,0,0,2.542586455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358038008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307930657,0,0,0,14.75497688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571513404,0,0,0,0,0,0,0,0,1.901249842,0.823715152,0.994964186,0,0,0,0,0,0,0,0,0,0,0,0.437558239,0,0,0,0,0,0,0,0,0
VC_0697,0,0,0,9.576764412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283396964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360616372,0,0.404244989,0,0,0,0,0,0,0,0,2.070644726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364331573,0,0,0,0,0,0,0,0
VC_0698,0,0,0,5.145692169,0.757970125,0,0.80851334,0,0.147715785,0,0.096515296,0.328448128,0.209582831,0.239080973,0.428620918,0.854734659,0,1.220858476,0,1.066545747,0.941643564,0,0.830964242,0.193668234,0.192955788,1.713050795,0.077748371,0,0,0,0,0,0,0,0,0.058369444,0.093211086,0,0.226617526,0.716551688,0.124005994,0.107273871,0.076802465,6.435758648,0,0,0,0,0,0,0,0,0.313640047,0,0.114574581,0.449999364,0,0.260840011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0699,0,0,0,0.89855114,0,0,0,0,0.049952596,0,0,0.4386529,0,0.750775706,0,0,0,0,0,0,0,0,0.050517627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167439568,0,3.971494298,4.66868082,1.954933004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0700,0,0,0,0,0,0,0,0,0.952998487,0,0.780002391,1.43121385,0,0.824737435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257880623,2.570766841,0.899590533,0,1.17951181,1.032862056,0.828481362,2.101134884,0,2.588693488,1.231850506,1.465739872,0.284280713,0,0,2.198039168,0,1.048254864,0,1.604348197,3.16503893,1.437364447,2.377822542,2.768715793,0,2.178818273,3.016872352,0,2.232043453,0,0,0,0,0,0,0,2.396734025,0,0,0,0,0,2.37818578,0,0,0,0.402584634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.685246281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768525287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532500588,0,0,0,10.40167007,0,0,0,0,0,0,0,0
VC_0703,0,0,0,0,0,0,0,0,0,0,0.476608602,0.284652648,0.439419714,0,0,0,0,0.362069258,0,0,1.048697384,0,1.108835868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.124781622,0,2.248211973,0,0,0,0,0,0,0,11.03337737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844607877,0,0,1.761188028,0,0,0.972960566,0
VC_0704,0,0,0,0,0,0,0,0,0.345213043,0,1.624627469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239887294,0,2.337017407,1.577820296,2.611706925,0.452247333,0,0.555372019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917891302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0705,0,0,0,0,0,0,0,0,0,0,1.086405916,1.014433414,0,1.121295078,0,0,0,0.664986468,0,0.649817333,0.679483344,0,0.785921263,0.141057563,0,1.265587753,0,0,0,0,0,0.675972917,0,1.146789855,3.336251177,1.901900613,0,0,0,0.560472234,0.73602878,0,0,0,0,0,0,0,0,0.384538102,1.127762608,3.865323205,0,0,0,0,0,0,0,1.559466478,0,0,0,0,0,0,0,0,0,0,1.702019507,2.550673036,0,0,0,4.716238075,0,1.198709106,0.594944258,3.739164617,3.060365071,2.017880817,0.772186105,20.99065541,0,0,0,11.87026104,0,0,3.251540427
VC_0708,0,0.36807587,0,0,0,0.186382535,0,2.328019565,0,0,0,0,0,0,0,0,9.90309162,0,36.04219728,0,0,15.55361203,0,0,0,0,0,0,0,0,0.213344237,0,2.729513384,0,0,0,0.353512934,1.953368261,0.239621562,0.402929323,0.273722406,0.22926139,0,0,0.789222752,4.165291191,0.692792841,0.846055234,0.373085935,2.023777409,3.057726123,0,0.468823202,2.960814992,0,3.169538966,2.536387625,1.069287545,3.033275238,0.471333508,1.960891503,6.495759598,5.40774341,6.221233785,0.894950716,15.39794544,0,0,3.311166572,0,0,0,4.314094365,9.888813342,0,0,5.715139945,0,1.158105491,0,0,0,0.300549845,0,8.342432916,0.638946985,4.066353691,0,1.236028666,3.329686007,0
VC_0712,0,0,0.262495673,0.429796046,0.401108635,0,2.44543659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491157912,0.394421839,4.553713971,0.590057845,1.567594538,0.910515103,0,0.632635211,0,0,0,0,0,0,0,0,0.447567988,0,0,0,0,0,0.289571112,0,0.930988987,0,0,0,0.65521785,0,0.956986147,1.320986074,0,0.983059353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.484901507,0,1.156514366,2.152053803,0.748201717,2.855989273,0.737521092,0,0,0,0,0,0,0,0,1.109743333
